Xij,i,j,c,i_fac,all,CA500,IN500,MT500,ME500,ND500,WA500,DE500,OR250,IN250,MT250,ME250,ND250,IN1,MT1,ME1
7,1,1,1,1,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,1,2,2,1,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,3,3,1,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,4,4,1,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,5,5,1,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,6,6,1,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,7,7,1,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,8,8,1,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,9,9,1,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,10,10,1,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,11,11,1,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,12,12,1,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,13,13,1,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,14,14,1,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,15,15,1,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,16,16,1,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,17,17,1,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,18,18,1,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,19,19,1,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,20,20,1,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,21,21,1,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,22,22,1,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,23,23,1,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,24,24,1,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,25,25,1,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,26,26,1,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,27,27,1,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,28,28,1,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,29,29,1,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,30,30,1,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,31,31,1,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,32,32,1,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,33,33,1,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,34,34,1,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,35,35,1,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,36,36,1,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,37,37,1,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,38,38,1,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,39,39,1,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,40,40,1,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2,1,2,2,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,2,2,3,2,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,3,4,2,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,4,5,2,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,5,6,2,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,6,7,2,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,7,8,2,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,8,9,2,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,9,10,2,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,10,11,2,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,11,12,2,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,12,13,2,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,13,14,2,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,14,15,2,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,15,16,2,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,16,17,2,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,17,18,2,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,18,19,2,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,19,20,2,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,20,21,2,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,21,22,2,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,22,23,2,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,23,24,2,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,24,25,2,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,25,26,2,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,26,27,2,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,27,28,2,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,28,29,2,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,29,30,2,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,30,31,2,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,31,32,2,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,32,33,2,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,33,34,2,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,34,35,2,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,35,36,2,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,36,37,2,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,37,38,2,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,38,39,2,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,39,40,2,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,3,1,3,3,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,3,2,4,3,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,3,5,3,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,4,6,3,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,5,7,3,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,6,8,3,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,7,9,3,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,8,10,3,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,9,11,3,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,10,12,3,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,11,13,3,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,12,14,3,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,13,15,3,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,14,16,3,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,15,17,3,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,16,18,3,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,17,19,3,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,18,20,3,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,19,21,3,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,20,22,3,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,21,23,3,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,22,24,3,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,23,25,3,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,24,26,3,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,25,27,3,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,26,28,3,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,27,29,3,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,28,30,3,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,29,31,3,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,30,32,3,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,31,33,3,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,32,34,3,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,33,35,3,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,34,36,3,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,35,37,3,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,36,38,3,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,37,39,3,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,38,40,3,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,4,1,4,4,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,4,2,5,4,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,4,3,6,4,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,4,7,4,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,5,8,4,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,6,9,4,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,7,10,4,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,8,11,4,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,9,12,4,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,10,13,4,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,11,14,4,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,12,15,4,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,13,16,4,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,14,17,4,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,15,18,4,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,16,19,4,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,17,20,4,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,18,21,4,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,19,22,4,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,20,23,4,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,21,24,4,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,22,25,4,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,23,26,4,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,24,27,4,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,25,28,4,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,26,29,4,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,27,30,4,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,28,31,4,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,29,32,4,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,30,33,4,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,31,34,4,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,32,35,4,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,33,36,4,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,34,37,4,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,35,38,4,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,36,39,4,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,37,40,4,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,5,1,5,5,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,5,2,6,5,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,5,3,7,5,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,5,4,8,5,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,5,9,5,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,5,6,10,5,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5,7,11,5,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,8,12,5,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,9,13,5,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,10,14,5,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,11,15,5,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,12,16,5,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,13,17,5,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,14,18,5,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,15,19,5,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,16,20,5,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,17,21,5,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,18,22,5,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,19,23,5,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,20,24,5,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,21,25,5,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,22,26,5,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,23,27,5,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,24,28,5,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,25,29,5,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,26,30,5,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,27,31,5,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,28,32,5,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,29,33,5,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,30,34,5,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,31,35,5,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,32,36,5,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,33,37,5,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,34,38,5,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,35,39,5,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,36,40,5,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,6,1,6,6,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,6,2,7,6,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6,3,8,6,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,4,9,6,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,5,10,6,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,6,11,6,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,7,12,6,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,8,13,6,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,9,14,6,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,10,15,6,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,11,16,6,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,12,17,6,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,13,18,6,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,14,19,6,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,15,20,6,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,16,21,6,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,17,22,6,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,18,23,6,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,19,24,6,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,20,25,6,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,21,26,6,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,22,27,6,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,23,28,6,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,24,29,6,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,25,30,6,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,26,31,6,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,27,32,6,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,28,33,6,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,29,34,6,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,30,35,6,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,31,36,6,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,32,37,6,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,33,38,6,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,34,39,6,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,35,40,6,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,7,1,7,7,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,7,2,8,7,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7,3,9,7,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,7,4,10,7,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,7,5,11,7,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,6,12,7,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,7,13,7,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7,8,14,7,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7,9,15,7,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,10,16,7,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,11,17,7,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7,12,18,7,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,13,19,7,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,14,20,7,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,15,21,7,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,16,22,7,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,17,23,7,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,18,24,7,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,19,25,7,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,20,26,7,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,21,27,7,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,22,28,7,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,23,29,7,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,24,30,7,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,25,31,7,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,26,32,7,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,27,33,7,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,28,34,7,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,29,35,7,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,30,36,7,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,31,37,7,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,32,38,7,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7,33,39,7,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,34,40,7,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,8,1,8,8,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,8,2,9,8,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,8,3,10,8,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,8,4,11,8,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,5,12,8,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,6,13,8,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,7,14,8,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,15,8,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,9,16,8,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,10,17,8,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,11,18,8,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,12,19,8,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,13,20,8,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,14,21,8,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,15,22,8,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,16,23,8,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,17,24,8,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,18,25,8,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,19,26,8,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,20,27,8,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,21,28,8,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,22,29,8,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,23,30,8,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,24,31,8,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,25,32,8,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,26,33,8,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,27,34,8,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,28,35,8,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,29,36,8,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,30,37,8,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,31,38,8,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,32,39,8,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,33,40,8,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,9,1,9,9,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,9,2,10,9,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,9,3,11,9,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9,4,12,9,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9,5,13,9,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9,6,14,9,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9,7,15,9,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9,8,16,9,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9,9,17,9,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,9,10,18,9,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9,11,19,9,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9,12,20,9,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9,13,21,9,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9,14,22,9,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9,15,23,9,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9,16,24,9,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9,17,25,9,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9,18,26,9,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9,19,27,9,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9,20,28,9,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9,21,29,9,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9,22,30,9,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9,23,31,9,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9,24,32,9,CA500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
